date,identifier,start_time,start_count,peak_time,peak_count,end_time,end_count,scpeaks0-05,multi_flare_region_flag,region_resolved_flag,flare_class,background,amplitude,mu,sigma,tau,redchisq,rsquared,snr,fluence,sigma-by-tau,flare_type,duration
20210924,20210924bk,73745.0,1.17,73835.0,13.81,74175.0,1.38,7,True,False,A1,81.47,39.62,73789.78,29.14,141.65,21.419,0.274,23.06,304.09,0.20571831980232969,F,430.0
20210924,20210924bj,73345.0,12.54,73415.0,95.85,73665.0,9.4,7,True,False,A9,81.47,241.83,73378.52,25.36,102.2,21.419,0.936,95.98,1432.73,0.2481409001956947,B,320.0
20210924,20210924ad,7145.0,0.0,7165.0,6.39,8095.0,1.55,15,True,True,sub-A,88.96,1052.75,7154.46,1.61,655.87,13.247,0.204,23.33,318.68,0.0024547547532285364,F,950.0
20210924,20210924bi,71195.0,3.6,71365.0,32.1,71805.0,3.16,7,False,False,A3,84.61,64.29,71286.63,62.73,174.29,13.147,0.871,68.85,952.38,0.35991737908084226,B,610.0
20210924,20210924bh,66325.0,13.05,66975.0,127.83,67645.0,12.83,3,True,True,B1,81.2,131.66,66905.02,299.1,76.71,40.978,0.969,600.05,9490.22,3.8991005084082917,A,1320.0
20210924,20210924bg,66075.0,14.94,66535.0,154.18,69435.0,15.45,3,True,True,B1,81.2,667.35,66281.2,146.24,1231.4,40.978,0.98,1423.65,22487.69,0.1187591359428293,B,3360.0
20210924,20210924bf,64825.0,26.29,65715.0,257.71,66515.0,25.29,3,True,True,B2,81.2,273.79,65536.41,373.64,124.92,40.978,0.987,665.1,11813.38,2.9910342619276333,A,1690.0
20210924,20210924be,63585.0,0.33,63755.0,3.62,63915.0,0.34,11,True,False,sub-A,90.1,3.67,63740.21,74.06,11.93,18.246,0.046,5.28,72.52,6.207879295892708,F,330.0
20210924,20210924bd,63515.0,3.29,63615.0,39.92,63755.0,3.74,11,True,False,A3,90.1,54.15,63582.39,38.27,45.98,18.246,0.801,33.67,486.72,0.8323183993040454,B,240.0
20210924,20210924bc,62125.0,0.31,62145.0,7.37,62455.0,0.8,5,True,False,sub-A,61.77,84.06,62134.5,5.35,138.0,21.295,0.034,8.69,99.39,0.03876811594202898,F,330.0
20210924,20210924az,58775.0,16.51,59065.0,177.78,59855.0,17.94,5,True,False,B1,61.77,368.46,58939.88,106.36,313.73,21.295,0.987,602.89,9201.68,0.3390176266216173,B,1080.0
20210924,20210924ba,57685.0,4.0,57925.0,39.79,58175.0,3.65,5,True,False,A3,61.77,40.86,57900.28,110.11,26.65,21.295,0.71,89.99,1110.23,4.131707317073171,A,490.0
20210924,20210924ac,5715.0,2.14,6235.0,22.21,8095.0,2.88,15,True,True,A2,88.96,63.84,5974.49,177.03,865.09,13.247,0.771,183.81,2556.64,0.20463766775711198,B,2380.0
20210924,20210924bb,56815.0,11.01,60215.0,47.63,62455.0,25.53,5,True,False,A4,61.77,48.55,59836.25,1959.6,397.92,21.295,0.848,1543.37,19635.35,4.924607961399276,A,5640.0
20210924,20210924ay,52205.0,3.33,52395.0,36.38,52655.0,3.51,9,False,False,A3,80.22,45.71,52345.14,79.87,75.72,15.243,0.874,64.3,877.9,1.0548071843634443,B,450.0
20210924,20210924ab,4675.0,0.3,4715.0,6.99,5335.0,3.84,20,True,False,sub-A,85.21,314.96,4691.17,9.34,1025.39,9.39,0.344,25.37,340.27,0.009108729361511228,F,660.0
20210924,20210924ax,46205.0,6.31,47005.0,61.64,48935.0,6.17,47,True,True,A6,91.5,115.64,46666.84,302.8,749.99,33.375,0.894,540.76,8139.3,0.40373871651622023,B,2730.0
20210924,20210924aw,43005.0,7.09,44015.0,71.75,46685.0,7.15,47,True,True,A7,91.5,145.76,43569.42,370.71,1057.29,33.375,0.93,845.73,12726.13,0.35062281871577333,B,3680.0
20210924,20210924aa,4055.0,2.27,4475.0,22.07,5085.0,2.17,20,True,False,A2,85.21,29.38,4341.42,172.43,196.92,9.39,0.829,87.26,1197.41,0.875634775543368,B,1030.0
20210924,20210924au,39755.0,0.58,40275.0,5.54,40985.0,0.54,18,True,True,sub-A,80.87,7.06,40120.31,217.6,216.45,8.96,0.276,28.41,369.03,1.0053130053130053,F,1230.0
20210924,20210924av,38815.0,1.09,39495.0,7.38,40235.0,0.76,18,True,True,sub-A,80.87,7.52,39424.14,340.34,69.0,8.96,0.439,47.5,618.1,4.932463768115942,A,1420.0
20210924,20210924at,36165.0,12.56,36515.0,131.89,37035.0,12.88,7,False,False,B1,86.89,180.32,36400.61,139.9,172.54,22.726,0.983,371.93,6029.83,0.8108264750202853,B,870.0
20210924,20210924ar,32055.0,0.38,32065.0,5.05,32885.0,0.51,15,True,True,sub-A,90.08,548.11,32056.95,1.34,357.14,8.721,0.14,12.51,170.8,0.0037520300162401303,F,830.0
20210924,20210924as,31715.0,0.67,32035.0,6.69,32935.0,0.66,15,True,True,sub-A,90.08,14.03,31893.06,118.29,356.21,8.721,0.33,29.08,397.65,0.33207939137025916,F,1220.0
20210924,20210924aq,29335.0,0.0,30505.0,8.55,30555.0,0.7,13,False,True,sub-A,97.58,111.07,30496.03,0.96,20.01,17.727,0.031,18.09,257.69,0.04797601199400299,F,1220.0
20210924,20210924ap,25095.0,197.04,25275.0,2249.81,25705.0,223.09,1,False,True,C2,118.71,4316.95,25199.23,65.15,168.08,791.984,0.995,1683.59,65954.02,0.38761304140885294,B,610.0
20210924,20210924an,22645.0,9.94,22715.0,85.23,23025.0,8.42,6,True,False,A8,89.21,276.77,22675.57,22.7,130.51,18.638,0.949,96.63,1466.15,0.17393303195157458,B,380.0
20210924,20210924ao,22045.0,0.99,22265.0,11.09,22545.0,1.12,6,True,False,A1,89.21,13.75,22205.71,90.57,82.09,18.638,0.343,20.32,279.37,1.1033012547204286,F,500.0
20210924,20210924am,18995.0,0.53,19095.0,5.81,19265.0,0.6,24,True,True,sub-A,91.49,8.53,19062.07,40.18,59.59,16.321,0.046,5.71,79.14,0.674274207081725,F,270.0
20210924,20210924al,18625.0,1.2,18825.0,10.88,19035.0,1.07,24,True,True,A1,91.49,11.26,18800.52,92.95,25.98,16.321,0.221,17.69,245.53,3.577752117013087,F,410.0
20210924,20210924ak,17195.0,3.25,17425.0,29.66,18215.0,2.93,24,True,True,A2,91.49,73.46,17311.67,82.0,321.86,16.321,0.768,97.41,1387.75,0.25476915429068536,B,1020.0
20210924,20210924aj,15885.0,0.0,16255.0,0.0,16255.0,0.0,18,True,True,sub-A,88.92,0.0,16227.82,208.6,1434.63,12.14,-0.0,-0.67,-8.04,0.14540334441633032,F,370.0
20210924,20210924ai,14775.0,1.93,14855.0,14.32,15625.0,1.44,18,True,True,A1,88.92,93.07,14803.8,24.24,332.46,12.14,0.511,36.54,502.32,0.07291102689045299,B,850.0
20210924,20210924ah,11905.0,0.06,11915.0,2.52,12085.0,0.25,6,True,False,sub-A,91.21,78.39,11907.12,1.05,73.43,12.666,0.013,1.57,21.88,0.014299332697807435,F,180.0
20210924,20210924ag,11005.0,3.46,11265.0,37.19,11585.0,3.56,6,True,False,A3,91.21,44.53,11199.23,109.05,86.52,12.666,0.92,80.37,1160.93,1.2604022191400832,B,580.0
20210924,20210924ae,10265.0,2.81,10325.0,52.31,10495.0,5.37,9,True,False,A5,94.59,127.53,10298.1,18.55,70.81,16.664,0.813,38.07,568.65,0.2619686484959751,B,230.0
20210923,20210923ac,7635.0,7.5,8045.0,77.19,9205.0,7.74,6,True,False,A7,82.57,167.43,7857.52,146.77,467.07,19.278,0.962,392.73,5754.55,0.31423555355728267,B,1570.0
20210923,20210923az,74975.0,9.95,75635.0,99.87,77085.0,12.38,3,True,True,A9,95.83,187.52,75356.78,247.97,615.17,103.056,0.902,667.32,10727.36,0.403091828275111,B,2110.0
20210923,20210923ay,74365.0,68.86,74495.0,755.82,74995.0,74.8,3,True,True,B7,95.83,2015.28,74434.97,46.36,202.64,103.056,0.994,871.49,21612.4,0.2287801026450849,B,630.0
20210923,20210923ba,73565.0,4.32,73705.0,37.82,73945.0,3.75,3,True,True,A3,95.83,54.71,73655.64,57.98,83.03,103.056,0.255,51.9,756.41,0.6983018186197759,F,380.0
20210923,20210923aw,69725.0,12.26,69895.0,120.04,70105.0,12.05,7,True,False,B1,105.99,142.65,69852.56,73.25,56.32,21.002,0.974,145.83,2508.2,1.3006036931818181,B,380.0
20210923,20210923ax,69355.0,0.29,69385.0,6.68,70585.0,0.67,7,True,False,sub-A,105.99,187.26,69368.33,7.73,517.28,21.002,0.127,20.01,302.33,0.01494355088153418,F,1230.0
20210923,20210923av,65035.0,0.73,65125.0,9.68,65435.0,0.96,11,True,True,sub-A,130.12,25.48,65082.61,29.68,127.49,18.061,0.193,11.3,185.59,0.232802572750804,F,400.0
20210923,20210923au,63775.0,4.63,64655.0,23.75,65705.0,2.33,11,True,True,A2,130.12,24.14,64565.25,478.69,89.6,18.061,0.763,164.29,2744.13,5.3425223214285715,A,1930.0
20210923,20210923ad,6245.0,9.0,6565.0,97.26,7935.0,9.65,6,True,False,A9,82.57,296.67,6403.28,107.09,568.78,19.278,0.974,492.69,7383.99,0.18828017862794053,B,1690.0
20210923,20210923ab,6215.0,12.57,6285.0,135.82,6515.0,13.0,6,True,False,B1,82.57,307.62,6255.45,26.36,89.32,19.278,0.951,120.08,1901.41,0.2951186744290193,B,300.0
20210923,20210923at,55455.0,1466.44,55775.0,13717.74,57305.0,1366.31,1,False,True,M1,248.52,45373.48,55604.84,107.9,640.33,51334.219,0.991,6827.77,543053.58,0.1685068636484313,B,1850.0
20210923,20210923aa,55.0,0.0,785.0,1.55,985.0,0.16,14,False,True,sub-A,92.51,1.56,772.49,92.42,12.82,137.458,0.002,67.23,965.7,7.209048361934477,F,930.0
20210923,20210923as,51015.0,5.15,51135.0,62.51,53045.0,6.24,2,True,True,A6,119.86,689.78,51062.35,33.0,823.42,54.378,0.842,320.12,5351.17,0.04007675305433436,B,2030.0
20210923,20210923ar,49805.0,32.78,50125.0,332.48,51125.0,33.63,2,True,True,B3,119.86,775.84,49974.93,113.88,407.64,54.378,0.993,988.18,20664.62,0.2793641448336768,B,1320.0
20210923,20210923aq,45725.0,44.82,45885.0,427.64,46755.0,42.95,1,False,True,B4,125.53,1571.07,45799.39,53.68,366.35,108.976,0.988,867.95,19293.74,0.146526545653064,B,1030.0
20210923,20210923ao,41945.0,2.21,42205.0,23.34,43975.0,3.17,17,True,False,A2,117.27,122.75,42058.89,81.07,867.16,14.435,0.782,140.24,2217.71,0.09348909082522257,B,2030.0
20210923,20210923ap,40975.0,14.3,41645.0,26.81,42935.0,2.65,17,True,False,A2,117.27,27.22,41540.66,588.7,106.13,14.435,0.878,215.12,3442.69,5.54697069631584,A,1960.0
20210923,20210923an,32385.0,3.51,32565.0,31.58,33625.0,3.18,13,True,True,A3,171.54,122.72,32467.05,60.93,447.19,118.258,0.254,99.2,1892.76,0.13625081061741096,F,1240.0
20210923,20210923al,31965.0,5.81,32045.0,89.46,32445.0,9.16,13,True,True,A8,171.54,330.55,32005.36,24.71,169.93,118.258,0.539,94.73,1891.07,0.14541281704231154,B,480.0
20210923,20210923am,30715.0,6.98,31525.0,69.56,32345.0,6.85,13,True,True,A6,171.54,71.17,31443.76,370.44,82.85,118.258,0.756,321.17,6397.44,4.471213035606518,A,1630.0
20210923,20210923ak,29105.0,12.11,29245.0,118.15,30475.0,11.84,13,True,True,B1,171.54,701.42,29162.63,42.66,527.22,118.258,0.828,335.3,6807.01,0.08091498805052919,B,1370.0
20210923,20210923ai,25285.0,5.07,25745.0,50.67,26205.0,5.13,13,True,True,A5,181.69,51.5,25705.66,211.12,39.29,41.139,0.858,127.47,2563.74,5.373377449732756,A,920.0
20210923,20210923aj,24115.0,3.59,24765.0,37.05,25795.0,3.69,13,True,True,A3,181.69,52.03,24551.55,262.68,348.61,41.139,0.792,161.18,3183.09,0.7535067840853676,B,1680.0
20210923,20210923ag,16525.0,1855.67,16945.0,19729.84,18375.0,1956.05,2,True,True,M1,181.72,49039.27,16746.67,147.37,581.56,14615.176,0.999,16316.05,1684547.78,0.25340463580713946,B,1850.0
20210923,20210923ah,16095.0,385.38,16345.0,3741.38,16605.0,366.15,2,True,True,C3,181.72,3820.81,16323.36,116.4,24.73,14615.176,0.953,2044.08,107930.25,4.706833805095027,A,510.0
20210923,20210923ae,10805.0,6.06,11125.0,56.72,12405.0,5.63,11,True,False,A5,40.75,157.0,10965.84,113.55,525.48,15.233,0.95,381.58,4126.19,0.21608814797899062,B,1600.0
20210923,20210923af,10015.0,40.49,11135.0,47.1,13015.0,33.86,11,True,False,A4,40.75,66.52,9755.0,1665.88,2244.46,15.233,0.474,1157.84,12954.87,0.742218618286804,B,3000.0
20210922,20210922bl,85375.0,0.0,85555.0,6.81,85595.0,0.59,5,False,True,sub-A,91.02,317.62,85547.21,0.23,16.33,15.672,0.052,-1.72,-22.24,0.014084507042253523,F,220.0
20210922,20210922bj,81115.0,8.09,81475.0,79.84,82235.0,7.88,7,True,False,A7,81.19,134.26,81335.53,140.89,282.6,27.542,0.944,302.04,4438.66,0.4985491861288039,B,1120.0
20210922,20210922bi,80665.0,15.37,80825.0,142.43,81275.0,14.59,7,True,False,B1,81.19,295.32,80754.42,60.78,179.37,27.542,0.969,264.1,4197.09,0.3388526509449741,B,610.0
20210922,20210922bk,79885.0,3.58,80095.0,32.15,80905.0,3.21,7,True,False,A3,81.19,87.9,79987.93,73.7,334.97,27.542,0.687,111.49,1512.32,0.2200197032570081,B,1020.0
20210922,20210922bh,78065.0,3.61,79225.0,35.89,79495.0,26.04,8,True,True,A3,72.84,75.97,78585.0,318.39,723.93,46.98,0.636,96.12,1249.94,0.43980771621565623,B,1430.0
20210922,20210922bg,77215.0,0.0,78085.0,11.79,78145.0,0.62,8,True,True,A1,72.84,10.81,78094.57,19.85,2.56,46.98,0.063,8.86,114.18,7.75390625,F,930.0
20210922,20210922bf,73465.0,10.98,73525.0,143.7,73635.0,13.07,2,True,True,B1,79.86,239.18,73500.91,20.95,40.71,579.987,0.443,75.47,1207.12,0.5146155735691476,B,170.0
20210922,20210922be,72705.0,77.22,72885.0,827.04,73445.0,81.56,2,True,True,B8,79.86,1958.78,72799.38,62.17,227.52,579.987,0.988,1109.46,28128.01,0.27325070323488043,B,740.0
20210922,20210922ab,7015.0,6.58,7085.0,49.82,7225.0,5.36,23,True,False,A4,63.7,81.11,7056.05,28.6,53.67,22.659,0.614,43.16,548.41,0.5328861561393702,B,210.0
20210922,20210922ac,6175.0,11.68,7525.0,22.23,10125.0,2.24,23,True,False,A2,63.7,22.9,7245.0,1164.52,298.73,22.659,0.737,474.12,5729.96,3.898235865162521,A,3950.0
20210922,20210922aa,55.0,59.36,655.0,152.01,2075.0,15.17,5,False,True,B1,100.37,210.66,353.67,372.57,477.28,36.85,0.987,1007.9,17692.18,0.7806109621186725,B,2020.0
20210922,20210922bd,49865.0,8.72,49955.0,74.43,50825.0,3.9,6,False,True,A7,90.2,387.03,49900.67,27.71,291.79,218.632,0.623,87.81,1354.42,0.09496555742143321,B,960.0
20210922,20210922bb,47555.0,9.46,47805.0,102.0,48265.0,10.04,3,True,False,B1,78.27,158.96,47714.27,97.23,165.97,19.711,0.981,247.33,3701.64,0.5858287642345003,B,710.0
20210922,20210922bc,47275.0,1.56,47335.0,13.58,48535.0,1.51,3,True,False,A1,78.27,208.59,47294.0,15.33,545.26,19.711,0.436,54.22,703.47,0.02811502769321058,B,1260.0
20210922,20210922ba,46145.0,0.42,46455.0,4.57,46735.0,4.0,12,True,False,sub-A,73.01,43.14,46266.5,88.04,1851.42,12.803,0.182,16.66,206.4,0.047552689287141764,F,590.0
20210922,20210922az,44965.0,3.99,45105.0,39.94,46415.0,4.02,12,True,False,A3,73.01,255.76,45021.79,41.76,563.88,12.803,0.911,186.51,2433.39,0.07405831027878272,B,1450.0
20210922,20210922ax,43205.0,4.09,43455.0,40.65,44265.0,4.12,9,True,False,A4,73.14,96.4,43337.88,89.93,330.11,10.323,0.942,153.01,2012.47,0.2724243434006846,B,1060.0
20210922,20210922ay,42785.0,0.88,42925.0,7.78,43075.0,0.72,9,True,False,sub-A,73.14,8.04,42908.67,65.7,17.7,10.323,0.264,10.44,129.13,3.7118644067796613,F,290.0
20210922,20210922av,41085.0,7.96,41155.0,104.56,41345.0,10.35,2,True,False,B1,69.28,239.13,41121.96,22.64,77.79,25.143,0.936,88.19,1262.97,0.29103997943180354,B,260.0
20210922,20210922aw,40985.0,10.13,41165.0,99.25,42515.0,9.97,2,True,False,A9,69.28,497.72,41062.96,57.01,575.82,25.143,0.973,461.92,6479.06,0.09900663401757492,B,1530.0
20210922,20210922au,37475.0,3.72,37765.0,37.68,38275.0,3.69,5,True,False,A3,80.23,57.14,37658.75,113.62,182.21,19.364,0.854,112.77,1541.68,0.6235662148070907,B,800.0
20210922,20210922as,36705.0,11.69,36765.0,138.83,37115.0,13.89,5,True,False,B1,80.23,597.54,36731.64,17.91,149.36,19.364,0.972,157.39,2451.0,0.11991162292447777,B,410.0
20210922,20210922at,36195.0,17.51,36445.0,161.15,37015.0,16.23,5,True,False,B1,80.23,288.66,36340.63,96.57,219.44,19.364,0.99,404.12,6571.78,0.44007473569084943,B,820.0
20210922,20210922aq,33885.0,2.42,34065.0,24.65,34935.0,2.46,8,True,False,A2,78.8,82.81,33971.02,60.03,363.92,18.925,0.662,85.07,1132.51,0.16495383600791383,B,1050.0
20210922,20210922ar,33045.0,3.44,33655.0,33.91,34275.0,3.28,8,True,False,A3,78.8,34.96,33582.16,277.02,72.59,18.925,0.857,175.33,2371.86,3.8162281305965005,A,1230.0
20210922,20210922ap,32295.0,14.35,32645.0,141.89,34015.0,14.22,8,True,False,B1,78.8,397.85,32468.95,120.45,567.92,18.925,0.989,715.54,11118.8,0.21208973094802086,B,1720.0
20210922,20210922ao,29815.0,0.58,30055.0,5.98,30055.0,5.98,6,True,False,sub-A,65.85,41.13,30000.15,120.76,1283.73,19.396,0.072,6.25,73.29,0.09406962523272028,F,240.0
20210922,20210922an,28845.0,9.93,29075.0,89.46,29795.0,8.88,6,True,False,A8,65.85,207.03,28963.4,82.75,292.12,19.396,0.976,287.28,3950.23,0.28327399698753936,B,950.0
20210922,20210922am,23495.0,1.46,23935.0,14.14,24395.0,1.35,21,True,False,A1,73.9,14.49,23893.17,204.1,47.12,13.731,0.538,56.8,724.93,4.331494057724957,A,900.0
20210922,20210922al,22595.0,3.57,22955.0,37.67,24265.0,3.79,21,True,False,A3,73.9,98.84,22782.46,125.73,538.22,13.731,0.899,222.48,2923.31,0.23360335922113634,B,1670.0
20210922,20210922ak,20825.0,0.0,20995.0,0.0,21175.0,0.0,6,True,False,sub-A,71.26,0.0,20895.0,50.27,647.27,25.133,-0.0,-4.64,-54.4,0.07766465308140344,F,350.0
20210922,20210922aj,19605.0,8.01,19785.0,90.74,20105.0,9.26,6,True,False,A9,71.26,137.6,19724.21,71.18,113.93,25.133,0.955,163.26,2323.27,0.6247695953655754,B,500.0
20210922,20210922ah,15495.0,8.67,15675.0,82.23,16475.0,8.18,8,True,False,A8,71.18,256.13,15580.73,61.02,333.61,22.095,0.961,258.2,3591.13,0.1829081862054495,B,980.0
20210922,20210922ai,14305.0,3.3,15075.0,33.58,15865.0,3.27,8,True,False,A3,71.18,34.37,15002.91,353.25,79.41,22.095,0.865,226.42,2930.85,4.448432187381942,A,1560.0
20210922,20210922ag,12495.0,3.07,12685.0,31.51,12895.0,3.39,4,True,True,A3,66.39,34.19,12655.38,86.04,39.57,28.719,0.653,57.06,714.16,2.174374526156179,B,400.0
20210922,20210922ae,12425.0,4.65,12575.0,50.54,13225.0,5.06,4,True,True,A5,66.39,159.63,12497.32,48.96,272.6,28.719,0.852,141.33,1816.25,0.17960381511371973,B,800.0
20210922,20210922af,12415.0,9.18,13005.0,89.12,13705.0,8.84,4,True,True,A8,66.39,104.15,12858.95,253.4,180.94,28.719,0.97,452.32,6361.93,1.400464242290262,B,1290.0
20210922,20210922ad,12085.0,16.97,12365.0,163.62,12655.0,15.37,4,True,True,B1,66.39,168.57,12332.88,128.39,33.12,28.719,0.985,336.01,5246.85,3.876509661835749,A,570.0
20210921,20210921ab,7485.0,0.0,7495.0,4.11,7625.0,0.4,19,True,True,sub-A,55.7,121.97,7490.34,0.82,55.75,13.532,0.014,2.32,25.68,0.014708520179372197,F,140.0
20210921,20210921bg,73335.0,34.51,73545.0,323.94,73975.0,31.4,1,False,True,B3,72.15,522.71,73466.46,84.57,155.53,58.315,0.993,556.36,10392.89,0.543753616665595,B,640.0
20210921,20210921bf,69865.0,0.89,70155.0,4.83,70485.0,0.49,17,True,False,sub-A,66.55,4.88,70133.27,151.63,23.19,17.975,0.096,17.49,206.79,6.538594221647261,F,620.0
20210921,20210921be,68885.0,4.01,69365.0,39.7,70395.0,3.92,17,True,False,A3,66.55,68.06,69174.65,185.62,387.13,17.975,0.896,236.84,2998.16,0.4794771782088704,B,1510.0
20210921,20210921bd,66175.0,84.15,66565.0,813.87,67215.0,81.32,1,False,True,B8,81.91,1163.08,66434.56,160.16,222.26,970.739,0.982,1692.16,44074.13,0.7205974984252678,B,1040.0
20210921,20210921bc,61265.0,4.35,61385.0,41.46,61835.0,4.1,9,False,False,A4,66.39,113.19,61323.65,41.03,185.94,9.966,0.926,86.28,1088.21,0.22066257932666453,B,570.0
20210921,20210921ac,5815.0,6.1,7275.0,23.57,8695.0,6.76,19,True,True,A2,55.7,23.92,7128.38,880.36,155.62,13.532,0.696,412.86,4712.04,5.657113481557641,A,2880.0
20210921,20210921ba,54995.0,4.04,55045.0,55.18,55195.0,5.89,4,True,False,A5,64.94,121.08,55026.16,18.72,59.57,9.753,0.935,40.98,528.23,0.3142521403390968,B,200.0
20210921,20210921bb,54455.0,2.14,54925.0,21.16,55495.0,2.33,4,True,False,A2,64.94,25.59,54799.79,199.05,164.62,9.753,0.834,101.03,1219.99,1.2091483416352813,B,1040.0
20210921,20210921ay,51625.0,4.79,52075.0,46.45,53075.0,4.69,15,True,False,A4,59.04,81.88,51892.48,173.64,382.48,11.617,0.952,273.71,3344.79,0.45398452206651324,B,1450.0
20210921,20210921az,50905.0,0.32,50985.0,3.72,51085.0,0.32,15,True,False,sub-A,59.04,4.82,50958.65,30.15,30.85,11.617,0.028,3.64,40.26,0.9773095623987033,F,180.0
20210921,20210921ax,45015.0,14.33,45535.0,139.0,46065.0,13.67,2,True,True,B1,82.24,142.39,45481.09,238.99,54.94,433.975,0.718,497.52,8075.48,4.350018201674555,A,1050.0
20210921,20210921aw,42665.0,132.92,42795.0,1493.2,43345.0,151.73,2,True,True,C1,82.24,4537.55,42730.31,43.57,230.2,433.975,0.993,1457.16,45289.85,0.18927019982623808,B,680.0
20210921,20210921av,40175.0,39.38,40295.0,344.38,40895.0,34.56,1,False,True,B3,65.73,1177.74,40229.78,40.67,252.46,35.981,0.996,611.35,11034.0,0.16109482690327181,B,720.0
20210921,20210921au,36715.0,50.43,37005.0,502.76,37565.0,49.77,5,False,True,B5,140.77,818.38,36890.98,111.23,208.5,1085.047,0.926,883.94,21610.73,0.5334772182254197,B,850.0
20210921,20210921at,33045.0,16.29,33105.0,212.9,34155.0,21.52,3,True,True,B2,90.23,2469.39,33070.39,17.24,453.27,176.611,0.941,560.75,9682.04,0.03803472543958347,B,1110.0
20210921,20210921ar,32855.0,72.38,32945.0,624.87,33165.0,65.71,3,True,True,B6,90.23,1198.8,32904.73,34.21,88.2,176.611,0.986,414.24,9730.8,0.3878684807256236,B,310.0
20210921,20210921as,32485.0,67.74,32615.0,806.96,33975.0,80.5,3,True,True,B8,90.23,5674.78,32540.95,38.64,581.75,176.611,0.996,2059.56,50186.32,0.06642028362698754,B,1490.0
20210921,20210921aq,30255.0,6.21,30425.0,61.9,31045.0,6.16,6,False,False,A6,86.36,163.75,30340.95,58.9,255.1,22.003,0.936,159.25,2315.54,0.23088984711877694,B,790.0
20210921,20210921ap,28775.0,2.75,28785.0,14.66,28995.0,1.48,12,True,False,A1,89.61,335.23,28776.65,1.75,91.62,25.409,0.143,9.41,130.44,0.0191006330495525,F,220.0
20210921,20210921an,27715.0,4.59,27765.0,46.7,27955.0,4.85,12,True,False,A4,89.61,130.05,27740.01,17.12,79.9,25.409,0.7,34.9,501.5,0.21426783479349187,B,240.0
20210921,20210921ao,27565.0,2.74,28305.0,26.65,29055.0,2.74,12,True,False,A2,89.61,27.48,28218.9,338.39,88.52,25.409,0.778,159.35,2244.19,3.8227519204699503,A,1490.0
20210921,20210921aa,2575.0,34.0,3685.0,46.66,5695.0,19.16,15,False,True,A4,43.3,53.91,3005.0,1268.11,858.25,29.54,0.688,1052.08,11834.98,1.4775531605010195,B,3120.0
20210921,20210921al,25005.0,1.38,25085.0,13.26,25335.0,1.27,5,True,False,A1,72.25,30.4,25047.0,28.62,99.56,21.26,0.307,16.61,206.71,0.28746484531940536,F,330.0
20210921,20210921ak,24505.0,7.67,24585.0,79.16,24905.0,8.16,5,True,False,A7,72.25,225.3,24545.68,27.77,133.77,21.26,0.946,105.4,1463.46,0.20759512596247287,B,400.0
20210921,20210921am,23935.0,5.53,24685.0,22.09,25495.0,6.81,5,True,False,A2,72.25,26.8,24435.0,409.09,342.17,21.26,0.56,186.71,2381.7,1.195575298828068,B,1560.0
20210921,20210921ah,19125.0,11.67,19725.0,112.56,20895.0,11.27,5,True,True,B1,101.36,179.78,19499.36,238.14,428.9,81.48,0.934,600.38,10012.97,0.555234320354395,B,1770.0
20210921,20210921aj,18675.0,4.29,18805.0,45.65,21025.0,4.57,5,True,True,A4,101.36,520.15,18725.49,37.05,957.57,81.48,0.643,286.97,4331.77,0.03869168833610075,B,2350.0
20210921,20210921ag,18395.0,18.57,18585.0,199.94,18765.0,22.27,5,True,True,B1,101.36,205.25,18563.16,84.3,20.06,81.48,0.938,226.87,4154.36,4.202392821535394,A,370.0
20210921,20210921ai,17815.0,0.0,20585.0,4.74,22495.0,1.03,5,True,True,sub-A,101.36,143751.66,20581.28,0.02,1252.33,81.48,0.023,25.45,466.84,1.597023148850543e-05,F,4680.0
20210921,20210921af,16045.0,7.32,16185.0,65.23,17695.0,16.96,17,True,True,A6,71.09,809.59,16094.32,39.18,1111.41,117.23,0.749,444.85,6072.67,0.035252517072907386,B,1650.0
20210921,20210921ae,13735.0,6.46,15005.0,64.31,16305.0,6.35,17,True,True,A6,71.09,66.14,14868.8,581.24,145.02,117.23,0.808,675.51,9329.47,4.007998896703903,A,2570.0
20210921,20210921ad,12935.0,11.13,13275.0,113.07,13885.0,11.05,17,True,True,B1,71.09,173.78,13149.08,132.67,219.42,117.23,0.853,373.76,5506.28,0.6046395041472974,B,950.0
20210920,20210920as,83585.0,8.33,83795.0,93.1,84295.0,9.42,5,True,False,A9,71.25,177.82,83707.05,76.75,196.37,15.055,0.975,227.28,3232.76,0.3908438152467281,B,710.0
20210920,20210920at,83365.0,10.43,83475.0,122.06,84115.0,11.99,5,True,False,B1,71.25,470.77,83419.6,36.63,265.65,15.055,0.983,270.13,3957.23,0.137888198757764,B,750.0
20210920,20210920aq,81035.0,6.17,81085.0,73.77,81315.0,7.76,4,True,False,A7,57.96,227.64,81062.53,17.93,95.58,9.403,0.97,73.71,937.05,0.1875915463486085,B,280.0
20210920,20210920ar,80455.0,2.58,81145.0,9.88,81655.0,5.39,4,True,False,sub-A,57.96,11.55,80931.67,387.88,277.34,9.403,0.326,78.74,880.76,1.3985721497079397,F,1200.0
20210920,20210920ap,78175.0,6.05,78945.0,61.09,79715.0,6.22,9,True,True,A6,79.23,62.41,78869.88,351.34,75.82,118.301,0.785,366.84,5260.17,4.633869691374308,A,1540.0
